id,name,followers,popularity,genres,main_genre
4EukMPjtYsdi87lkU1hIxN,Manila Killa,70807,42,['future bass'],Electronic
30QbUq31PEXAT4QFYZyBAM,Swollen Members,133776,46,['underground hip hop'],Hip-Hop
4tylTLh8ApzTBbxUhHOlub,Them Guns,1898,3,"['psychobilly', 'rockabilly', 'horror punk']",Rock
5lCekoJW9jNq01B1wiqdAb,Crankdat,206281,55,"['dubstep', 'riddim', 'edm', 'deathstep', 'bass house']",Electronic
0NRN3tnDVDspHMCfyu2ZwT,The Shadows Of Knight,25465,29,"['garage rock', 'proto-punk', 'acid rock', 'psychedelic rock']",Rock
18AOdS1Qw4XXnQSiPJQr1B,Mack Maine,5133,55,[],Hip-Hop
09b21yTYqfi9RmbyYK2qBy,Romina,58,9,[],Electronic
2cCUtGK9sDU2EoElnk0GNB,The National,1689522,65,['indie rock'],Rock
6lN1aq3WnZFdjrDKkjaB1Y,陳秋霞,8456,27,['cantopop'],Pop
2C4woX8ytpYBN5U7iFauAu,Kevorkian Death Cycle,2090,4,"['industrial', 'ebm', 'industrial rock', 'industrial metal', 'darkwave']",Rock
20H1ao8yJA1l2KfnCEJFWW,John Molo,68,0,[],Jazz
2ZPBeSCFdYZ2WBg1LOgyzk,the sleepover disaster,7111,19,"['shoegaze', 'dream pop', 'slowcore']",Rock
14RXohtx6NiBGFTW8IdmAK,John Scofield,196008,47,"['jazz fusion', 'jazz', 'jazz funk', 'soul jazz']",Jazz
4VivsO1n4n2Mi2Btyb5gfL,Cosmo's Midnight,137502,48,[],Electronic
0djV4iaxhNfYWpH60ia85o,Joan Osborne,247845,55,[],Jazz
2n2RSaZqBuUUukhbLlpnE6,Sleep Token,2966970,81,"['progressive metal', 'metalcore']",Rock
5J6L7N6B4nI1M5cwa29mQG,Alison Krauss,425073,62,"['bluegrass', 'christian bluegrass', 'country christian', 'americana']",Country
2Yg6r5cZF2mTtxFAWkWnY1,Swindail,4457,12,['vaporwave'],Electronic
1x2vfyp8dGA84qgwb3D9QG,Eliza Gilkyson,26862,34,"['americana', 'folk', 'singer-songwriter', 'alt country']",Country
4i2oaeWnQBnCnv9Js9W3V7,Tactical Sekt,20154,26,"['ebm', 'industrial', 'industrial metal', 'darkwave', 'industrial rock']",Electronic
6IBqjWy0ZvqhVTBjtLJgYV,Joe Russo,5541,12,['jam band'],Classical
2Y49quuZ2IAEuYsJYI7oih,Triphon,361,1,"['mathcore', 'melodic death metal', 'metalcore']",Rock
3H4hGe57907k53oCONU1ZR,Larry Campbell,1976,27,['americana'],Jazz
4XH5qVwKcWRS0Z6tr85exf,ALRT,25776,36,"['bass house', 'g-house']",Electronic
4zeHJ3kiJyjYXlIOcG4MA7,Black Violin,112077,37,['classical crossover'],Hip-Hop
5t7CXezr72lzG5cSx7qXuT,Red Temple Spirits,2536,9,"['deathrock', 'gothic rock', 'post-punk', 'darkwave', 'cold wave']",Rock
4O6RDLeFX5xuQ7IePFzVcl,Demons & Wizards,133773,36,"['power metal', 'symphonic metal', 'metal', 'heavy metal']",Rock
4WBnZbV6k0m7JUs7TPjY2N,Xense,4293,25,"['hardstyle', 'frenchcore']",Electronic
2XXsHZMfqO998gDhLS7PDO,Rob Baracco,13,0,[],Jazz
4f89vSCi2dhBZH40L1Suv1,Phil Lesh,8086,5,['jam band'],Jazz
1O62I5mxJcYBXcIzY6IMYT,Greg Osby,4688,15,"['hard bop', 'jazz rap', 'jazz', 'free jazz', 'bebop']",Jazz
0cYoU0s24ehE9gPplU6v7J,Phil Lesh & Friends,54882,18,['jam band'],Jazz
2sVaW0noYw5antHR3te8lQ,End Of Green,19543,26,"['gothic metal', 'gothic rock', 'doom metal']",Rock
5fNloeDZ0COVuS5CSgekfq,Rachel Reinert,1251,2,['pop country'],Country
0KCCmFZyvbAyDpnhO5PCdL,Dawnlight,913,1,"['power metal', 'speed metal', 'symphonic metal']",Rock
5Jn30mbNDGHLSxfCUZc7XM,Blosso,8204,24,"['dubstep', 'riddim', 'deathstep', 'melodic bass', 'bass music']",Electronic
6bEiU0j4lC3yh2D1kHzFpb,Echobelly,56904,33,"['britpop', 'madchester']",Pop
7gLbU9emwsE9xuxnA5rNLN,Tamara Blessa,1133,32,['afro house'],Electronic
13rS3lCWshTVt6HsCNjvBI,Holy Fawn,65169,36,"['shoegaze', 'post-rock']",Rock
3rblB9Pm51uKd9uYPVPB7B,Om Unit,37541,21,"['footwork', 'drumstep', 'jungle', 'dub techno', 'breakbeat']",Electronic
0UnBsBrom4chs5rnjRBtIK,Rosetta Stone,73033,34,"['gothic rock', 'deathrock', 'darkwave', 'post-punk', 'cold wave', 'gothic metal']",Rock
3LcpRDABINyBTa4V1s9Hql,Tow'rs,69951,46,"['christian folk', 'indie folk']",Folk
2H5elA2mJKrHmqkN9GSfkz,Gillian Welch,264604,51,"['americana', 'bluegrass', 'alt country', 'folk', 'southern gothic']",Country
0nwTtqff9SoWoTnTFeZ7YA,caroline,38901,42,"['slowcore', 'post-rock']",Rock
15EQ4uEtIDYBeSnuwk11Yu,Joe Grushecky and the Houserockers,2235,20,['roots rock'],Rock
02lQyTg7WFMOKP1wsmJFHQ,"Oh, Weatherly",29282,31,['pop punk'],Pop
6X3QjCYg5HcTwO5FPVQj0J,Enei,48654,40,"['drum and bass', 'liquid funk', 'jungle', 'drumstep']",Electronic
27Sc6g0Utbc8hvWrzTFVc8,Charli Brix,12231,38,"['liquid funk', 'drum and bass', 'uk garage']",Electronic
4OPaH4YIqua9DUnI7t0fOQ,Mark With a K,84003,51,"['hardstyle', 'hardcore', 'frenchcore']",Electronic
0zVagS46EI6aDwKilf1onT,Binary Division,3864,23,"['ebm', 'industrial', 'industrial metal', 'darkwave']",Electronic
1sX1MkGoDKuMzzhaALPFyZ,Jason Boland & The Stragglers,135938,42,"['red dirt', 'texas country', 'outlaw country', 'alt country']",Country
0x9HCT7ZZlOEfLSVCDi5SO,SLIFT,81557,34,"['stoner rock', 'space rock', 'stoner metal', 'psychedelic rock', 'neo-psychedelic', 'sludge metal']",Rock
11bnNpakfiBkP6MqpyrRjD,Agent Fresco,41693,30,"['progressive metal', 'progressive rock', 'djent', 'art rock']",Rock
0q9kpdDkEA3H17gcRMjgVS,Elmore James,206390,44,"['blues', 'classic blues', 'blues rock']",Blues
0M6xcJTswOl2qvExCJhiS3,Kronos Quartet,130515,52,"['minimalism', 'contemporary classical', 'avant-garde']",Classical
6lJSdRmKUvUiYE0VABLpYy,Wizard,15950,16,"['power metal', 'speed metal', 'heavy metal']",Rock
3e09PYEqXPesfLm6WLD00B,X-Fusion,11703,28,"['ebm', 'industrial', 'industrial metal', 'darkwave']",Electronic
3VwKSHAfgzV1DOHV0aANCI,TOKiMONSTA,323044,50,[],Pop
727fejvRrrdMtMANSE0IfL,MyGrain,22129,20,"['melodic death metal', 'death metal']",Rock
6ugCrNHdZUYRQ20GA3usmB,Jette-Ives,90,0,"['christian jazz', 'trip hop']",Electronic
4ZBgVz7Pg5ZAX7pZjURSOI,Entheos,79156,32,"['deathcore', 'djent', 'death metal', 'progressive metal']",Rock
4tPHi95x1TVyWAucaom2VE,Udex,5702,29,"['hardstyle', 'frenchcore', 'hardcore']",Electronic
6hGG0g8GTtHbRVxn90ksk9,Glorior Belli,6822,6,['black metal'],Rock
3KWOkq7nrD0UybEUMj4Ryt,The Great Discord,16449,19,['progressive metal'],Rock
2GgySUiN0AJwFJLdZCE9Ce,Lolita KompleX,7596,28,['industrial metal'],Rock
17czHqI0Lwj2V3htvm8afG,Gavin Turek,39390,36,['nu disco'],Electronic
6aF0th74w70h0fpFaVcRe0,Professional Murder Music,9928,23,"['nu metal', 'industrial rock', 'industrial metal', 'industrial']",Rock
4d6Rawrese4OLF1zZCztod,Brand of Sacrifice,220154,47,"['deathcore', 'metalcore', 'death metal', 'metal']",Rock
1Mcy1ngqEXUXXEQEpUDGix,Edge Of Sanity,71944,35,"['melodic death metal', 'death metal', 'progressive metal', 'metal']",Rock
4KlYg0F5KG9QNDFKaeTNAy,VNV Nation,216415,50,"['ebm', 'industrial', 'synthpop', 'darkwave']",Electronic
4AfTOzBubFP6STibJPTxwt,Expire,49739,32,"['hardcore', 'hardcore punk']",Electronic
4WVDlzQCHAIWzBP5iZwuOJ,Sybyr,78861,38,"['trap metal', 'cloud rap', 'experimental hip hop', 'horrorcore']",Hip-Hop
0gIo6kGl4KsCeIbqtZVHYp,Paradise Lost,377306,54,"['gothic metal', 'doom metal', 'gothic rock', 'sludge metal', 'metal', 'stoner metal']",Rock
2kfFvaclobAe56G43yOAbS,S. J. Tucker,32604,36,['celtic'],Folk
5X1EM1jg35YB5jmw7qVIlh,Heyz,27850,41,"['dubstep', 'bass music']",Electronic
23usQJ95w7f95tnN4MJEgy,Jono McCleery,31430,42,['liquid funk'],Electronic
1hSKIb96KuZ2SScNbnHCqU,Kevu,35889,51,"['big room', 'hard techno']",Electronic
7LzWa2AUty3RU0znyhG70N,Mohican Sun,25921,41,"['liquid funk', 'drum and bass']",Electronic
34gLicNdz493863yZTanvC,Emma Ruth Rundle,140800,41,"['sludge metal', 'doom metal', 'drone metal']",Rock
5keeQyPKYRxUCKDMECTXG3,Black Uhuru,423010,46,"['reggae', 'roots reggae', 'dub', 'ragga', 'rocksteady']",Folk
3yf5bmiturJVzQYIK1QbWX,Walter Becker,30957,26,['yacht rock'],Pop
7gIO0bjRsmNkhuILZAR90k,B! Machine,1440,5,"['synthpop', 'ebm']",Electronic
4NSyPddPUVUfPVMiBn9UAg,Prozak,129948,34,['horrorcore'],Hip-Hop
1MTOyTCOdjjUGSmtnz2czf,Paths Of Possession,5929,8,"['melodic death metal', 'death metal']",Rock
1XFbnj1jNNzzyg46ni3dnr,Moullinex,59682,37,"['nu disco', 'indie dance', 'french house']",Electronic
1YHwLmSDOznjUVV6r8xqfA,darkDARK,2428,17,['indie electronic'],Electronic
06EfEcjc0vdvI6VNL0soIO,Rameses B,109707,47,"['chillstep', 'liquid funk', 'drum and bass', 'drumstep']",Electronic
2Yl1rRB2mi1HPnXAuy9jqq,Texas Hill,15237,38,[],Country
5nGEwOuyd7RFe64eB0kWd8,Iwona Skv,1165,17,['nu disco'],Electronic
09EytuU92rVhlqcllfkFXH,Verge of Umbra,7264,7,"['rap metal', 'reggae rock']",Hip-Hop
0Th7ebqyWRIwNfNDIkEpNX,Aloma Steele,5275,34,['melodic bass'],Electronic
08YvZ2qzFrDSITfHLbPKMP,Lamb,260660,45,"['trip hop', 'downtempo']",Electronic
5XMyhVhi5ZN2pi0Qwi1zXS,Joy Crookes,550037,62,['alternative r&b'],Pop
5qSQDLG1CdotFh8eWhm7yT,Maylene And The Sons Of Disaster,69776,34,['southern rock'],Rock
5gRlC2zBvo8iXFxV3WKjMJ,Embryo,1854,5,"['melodic death metal', 'death metal']",Rock
2nsCjA4fEasmnlOK0wXU7T,NIVIRO,91157,47,['big room'],Electronic
4zt5aHAmGXYBO8FaWAbDGt,Craig Wayne Boyd,7390,14,[],Country
1w7cucUEPR1Yq9g03g6T8m,Xinobi,61216,51,['melodic house'],Electronic
5NtMqQLCzdVvL7F8vFp3zM,Sweet Trip,212425,50,"['shoegaze', 'dream pop', 'idm']",Rock
0o1wK6uAmkrixovsE80lMR,Megafaun,18079,24,"['indie folk', 'alt country']",Folk
2K1IjZhKu1nIeXRKmJvWGT,OX,2744,13,['christian rock'],Rock
2NzvxoOoIshAvoQ2wYbZhj,"Gold, Frankincense, & Myrrh",12946,18,['christian rock'],Rock
6gEp5gbt3Puq7YQTamqfs4,Beto Vazquez Infinity,3053,14,"['symphonic metal', 'power metal', 'gothic metal']",Rock
6vVB9hUpiPCp5SWAYwSzUt,Adam Wakefield,8539,23,[],Country
18HTR6ZskcbuypcZRUN10y,Chalice of Suffering,744,1,"['doom metal', 'drone metal', 'sludge metal']",Rock
7CLsFRcEkn0Amc9VlVOFwR,LUNAX,83321,59,"['hypertechno', 'slap house']",Electronic
7dvG18F378r7HRxmiHn3ti,Valiant,350745,58,"['dancehall', 'soca']",Folk
2hI2mYVRxGZjwCZrETOCtJ,Aesma Daeva,16373,16,"['symphonic metal', 'gothic metal', 'doom metal']",Rock
5dGsIOepO9ufQlXjW8KrPL,Neptunica,74672,64,['hypertechno'],Electronic
4M8qPlf0dabFPQwyEroXRo,Critical Strikez,437,20,[],Electronic
6pxY8Bedbb6z2Glygbqotg,Marche Funebre,1755,0,['doom metal'],Rock
6055P8DekQCGx47sckcoIF,Louisiana's LeRoux,1246,33,"['cajun', 'zydeco', 'modern blues', 'blues']",Blues
2sCSR3RKiiqYDAyhHt8CF4,Zero Degrees Freedom,131,0,"['melodic death metal', 'avant-garde']",Rock
57ekbx9PSS4ORs5wTZMSYp,Lacrimosa,293210,47,"['gothic metal', 'symphonic metal', 'gothic rock', 'darkwave']",Rock
3RUZtC4rkONY3kprM10ZTa,Necrophobic,75210,29,"['black metal', 'death metal', 'melodic death metal', 'metal']",Rock
6F3NW2aC9Sni1FH7QPSLvw,Dishwalla,331499,50,['alternative rock'],Rock
4Vr5ULgjQOQQRZS0FVvQMi,Damazein,7654,28,['emo rap'],Hip-Hop
0RFQyVQGVcECxnuSLvEKxV,Dark Angel,178789,33,"['thrash metal', 'speed metal', 'groove metal']",Rock
72HNVukiuzWD85BJqIKWHc,Spirit Caravan,23585,18,"['stoner metal', 'stoner rock', 'doom metal', 'sludge metal', 'space rock']",Rock
0OTY72l7CC7ynKzp6N2o5b,Daniel Deluxe,92914,45,"['synthwave', 'vaporwave', 'darkwave']",Electronic
1ll45mCZIveI9KHNZx2DdS,Purple Mountains,57581,37,['alt country'],Country
1YUjVWNCqJpw2j3dwlecja,Vehemence,6418,16,"['melodic death metal', 'death metal']",Rock
0hkIlpV0isEixFIr74VfZm,Craft,56721,28,"['black metal', 'metal']",Rock
3yRjVn43SpJMjXqt4U2USx,Eden Brent,5258,22,"['blues', 'modern blues']",Blues
3GjVVVcFmUgEJEAAsbGkf4,Trampled by Turtles,438801,55,"['bluegrass', 'newgrass', 'americana', 'folk', 'alt country']",Country
00f43SIUld0KU349dnwsmC,Randy Meisner,18730,22,['country rock'],Country
0uAYU85OShm6ZeSSaIdNnB,Aeons Abyss,977,2,"['death metal', 'melodic death metal']",Rock
7ikySCCJo3shAEZsoKEtVK,Rebourne,15256,32,"['hardstyle', 'frenchcore']",Electronic
0AKZrsOYW77C7QW1jzdhNX,Lock Up,28949,19,"['grindcore', 'death metal']",Rock
54qeKnz2E2jj0oU61dYk5B,Divine Heresy,56330,28,['groove metal'],Rock
2d0hyoQ5ynDBnkvAbJKORj,Rage Against The Machine,7010313,72,"['rap metal', 'rap rock', 'alternative metal', 'nu metal']",Hip-Hop
1tS7zcoa4zthVS4AvDdV05,Murder Made God,5458,11,"['death metal', 'deathcore']",Rock
5BFmScztrJuQaKvlRaaobJ,Astral Chaos,266,0,['melodic death metal'],Rock
40MbAfRt1y7QdeGSkSp4pF,Cephas & Wiggins,4914,22,"['blues', 'country blues', 'classic blues', 'modern blues', 'ragtime']",Blues
4VtxpT21407sCt68U7623B,Gary Cooper,495,15,"['early music', 'chamber music', 'renaissance', 'choral']",Classical
4p6RoajGbtqLSfYZpFxHyU,Any Given Day,134090,45,"['metalcore', 'metal', 'djent']",Rock
76lKNyW77arKg42qdDO9Sm,Shores Of Null,14479,29,"['doom metal', 'gothic metal', 'melodic death metal']",Rock
7eWnUwTl6xoNcl63BaRyGX,Pontiak,12473,14,"['stoner rock', 'stoner metal', 'psychedelic rock', 'neo-psychedelic', 'space rock', 'sludge metal']",Rock
1gFaP9K5NYWzaBLZkFx4ch,Niclas Lundin,561,19,['progressive house'],Electronic
5klvF93hycKWPsqssBXY9A,Night Demon,30161,22,"['speed metal', 'heavy metal']",Rock
1sxRcl7G7tpQvuQkMyAWau,Slick Shoes,28009,28,"['skate punk', 'pop punk', 'punk', 'christian alternative rock', 'ska punk', 'melodic hardcore', 'christian rock']",Rock
09RQSohdFUOs9xRp6JXJcv,The Gated Community,330,1,"['americana', 'alt country']",Country
7Iffw1nP3NjCWkRIx3Ily9,Bruce Dickinson,675499,49,"['heavy metal', 'metal']",Rock
1lhaaKpTyXOnjp79M3xYBl,Amythyst Kiah,58108,36,"['roots rock', 'southern gothic', 'americana']",Rock
6ASri4ePR7RlsvIQgWPJpS,iann dior,1905933,69,['melodic rap'],Hip-Hop
12Chz98pHFMPJEknJQMWvI,Muse,8554635,78,"['alternative rock', 'rock']",Rock
30C5wgn4celhRP3Tytv7R6,Mez,21142,47,[],Hip-Hop
1CGQaQhwjRs4f98ndDP5gE,DJDS,13,11,[],R&B
5aeoG3xBrai5JsTqVmmgj0,Freedy Johnston,11211,32,"['power pop', 'jangle pop']",Pop
6nRVfgRwACjUOqdHmMYc1U,Vampiria,4804,10,"['gothic metal', 'symphonic metal', 'black metal', 'doom metal', 'gothic rock']",Rock
08pfvfaswGFhlXz4j50eOP,Aeternus,16473,16,"['black metal', 'death metal']",Rock
4KV8ACcPuT3Jyx9Bvh6OFs,The Samples,29483,35,['jam band'],Rock
05ULeY6CRFuLxYja5b6xJq,Blood Feast,23956,13,"['thrash metal', 'speed metal']",Rock
0UMJlMGr85C0C5D7wmB0Ik,T. Graham Brown,101912,45,"['classic country', 'country', 'outlaw country']",Country
4IwOItqRhsIoRuD5HP4vyC,Slint,250318,42,"['post-rock', 'math rock', 'noise rock', 'slowcore', 'post-hardcore']",Rock
3bDyA9fZI4l6M7ho44Y4MN,Bottleneck,158267,49,['country hip hop'],Country
3gRbjzXPan9DOBEMmTjxVo,潘PAN,14823,29,[],Pop
26HvjJ7ni9UWX4p7QhrXV6,Eddy Baker,54364,51,"['emo rap', 'cloud rap']",Hip-Hop
1fFdRZK1GDGXL7vRxxUWLH,The Hunts,44613,36,"['folk pop', 'indie folk']",Folk
73Msd8rknjBghcGQiZ1mgh,Tom Zanetti,182564,49,['house'],Electronic
34J7mIMU9nyg5px9m3ur88,Triston Marez,35217,36,"['texas country', 'red dirt', 'traditional country', 'latin country']",Country
6zGcYBjlNOMSVVrl7ZoGsH,Zee Avi,81952,40,['malaysian pop'],Pop
3FPF6tyBTP79pCCAJDcPft,John Sebastian,47759,35,['yacht rock'],Pop
2A8ASEUr7Bx1m88YNIyCTx,Kylie Rae Harris,4208,19,"['texas country', 'red dirt']",Country
2YqJwmohaNjg9lg51flSax,Chiiild,91359,43,"['indie r&b', 'alternative r&b']",R&B
3gNLzb7aAJ0ZfUkyEvomsC,Sara Ontaneda,2034,9,"['latin indie', 'latin r&b']",Rock
5uPbfbVvS1knjpH37U1Mgr,Rothwell,7742,34,"['drum and bass', 'liquid funk']",Electronic
7omnn7IRrrxdMwSwchVxNP,Eyes Set To Kill,278184,42,"['post-hardcore', 'screamo', 'metalcore']",Rock
1mORehSVEd7lcaT2d7Sl2K,SURAN,1007122,50,['k-pop'],Pop
7mZvWxGgI4wXWJ4LKHnQ6T,Joy,23698,46,"['italo disco', 'italo dance', 'new wave']",Electronic
15qGV9vVIXZZuHVI4FbXDw,Susan Collins,36,3,"['chamber music', 'classical piano']",Classical
13kJgvU22LHMsJtGWLmx7W,Girl's Day,775421,49,['k-pop'],Pop
6mM9a86Nrw0y7f9MaJGbpU,Giolì & Assia,227062,45,['melodic techno'],Electronic
68WRQYQZC7SO79PC8eXvfd,Ray Bonneville,16985,38,"['blues', 'americana', 'country blues', 'blues rock', 'roots rock']",Blues
4gxhXqktqB1hcq96LZrlpQ,nolongerhuman,3503,22,"['ebm', 'industrial']",Electronic
6wD4PrOL4VPp0SDCtpbtba,Sid Vashi,9510,10,"['indian indie', 'trip hop', 'jazz rap']",Pop
7gf4unCQOlGg7UD38XzqPd,Trout Steak Revival,18114,36,"['bluegrass', 'newgrass', 'americana']",Country
0CMVsLgjlp9Tk02TikMAQK,The Elgins,77265,43,"['northern soul', 'motown', 'classic soul']",R&B
72b1XZ6SmDRgHEOB7ypw9z,dress,23761,36,['k-rap'],Hip-Hop
7LOJ56d8VmOebynlV01KfU,Crooked Still,98153,44,"['bluegrass', 'newgrass', 'southern gothic', 'americana', 'folk', 'christian bluegrass']",Country
5rH5wkuOiVee4XUNFwIQw1,Okey Sokay,17176,28,"['afrogospel', 'gospel', 'christian reggae', 'afrobeat']",R&B
7pNbAaBrIRKErypLJiIrQ4,DMP,54294,41,"['reggae', 'nz reggae']",Folk
2JRvXPGWiINrnJljNJhG5s,The Meters,302468,52,"['funk', 'soul', 'jazz funk']",R&B
4HCNUxTkoUzQPbq0XZoArj,Bobby Horton,5044,29,"['traditional folk', 'traditional music']",Folk
5k1EecpyjkutxtmZKlsBOj,Brandon Mignacca,1302,28,"['progressive house', 'progressive trance']",Electronic
6hlA1DuPGASWqockJtT19e,Cardboard Carousel,521,14,['christian folk'],Folk
5abrQugiw9ysKSuemQW7K9,Amanda Jenssen,71847,47,['swedish pop'],Pop
0lhcAgqzhRZuhHTXJsilSc,Chevy,267356,56,[],Classical
0lgENJQUkqkDbpsTYEayOr,JUNNY,434305,56,['k-rap'],Hip-Hop
09EnmH6kxIzrVxbbmbhM4z,Missio,930,20,[],Electronic
6gph7xmxgbQ5dxhgxIjNKC,Chase Your Words,5487,15,"['pop punk', 'acoustic pop']",Pop
58zz0VTpGNHn7MGTlW2cxQ,Shingo Nakamura,60564,45,"['progressive house', 'progressive trance', 'melodic house', 'chillstep', 'trance']",Electronic
7eA9Vth6x4I2V5kW7RlREX,Gramps Morgan,78105,40,"['lovers rock', 'reggae', 'roots reggae']",Folk
7027i6bTkbkTpEmIeEBIHy,Mike Viola,6623,21,"['power pop', 'jangle pop']",Pop
1HJHwWck1EY096ea2iPAHO,Clifford Brown,152809,48,"['hard bop', 'bebop', 'jazz', 'jazz ballads', 'cool jazz']",Jazz
521Jw1ixgckc0WJHhm2Klu,Quaker City Night Hawks,53215,42,"['blues rock', 'modern blues', 'southern gothic', 'southern rock']",Blues
6akSyiwl0wOlEijsPuPgc8,King Z,0,0,[],Electronic
0r2eQrNWcvAi5VnD14r3I3,Syrian,9407,18,"['ebm', 'synthpop', 'industrial', 'darkwave', 'synthwave']",Electronic
1pBuKaLHJlIlqYxQQaflve,Benny Goodman,419939,54,"['big band', 'swing music', 'jazz', 'ragtime']",Jazz
7EpSqyHBxkLPillT6GP2bo,DJ Mellow-D,4180,30,['trance'],Electronic
1Kfx1j3j5PDEh9pJQNXV73,Seaning,173,2,['lo-fi indie'],Electronic
4bR4Ul1AtneW7Bae9jzNzh,Archie Bronson Outfit,16802,24,[],Rock
6P6fVBXZjnqdgq2z2b8WlO,FTampa,166209,36,"['brazilian bass', 'big room', 'tropical house']",Electronic
3NUsiT2JSyaWAnWaXxDzhQ,Dexter Gordon,230412,49,"['hard bop', 'jazz', 'jazz ballads', 'bebop', 'cool jazz']",Jazz
0RhnKJThw36HFitqY6dYgd,U96,92409,60,"['eurodance', 'happy hardcore']",Electronic
0Rq2hV3S3O4JMWbL2B510w,Epic Rap Battles of History,415014,51,['comedy'],Pop
1PqyGzj6IhtEQSyn4IowKw,Magoo,1287,24,[],Hip-Hop
2Ixy2lmIGGsrbinhHvnFJl,Axel Stordahl And His Orchestra,457,27,['exotica'],Jazz
6ynifrh6ZrWXHAywnUlNV3,Max Roach Quintet,10413,37,"['hard bop', 'bebop', 'jazz', 'cool jazz']",Jazz
0Q4ioaeWOOlKFVPNdFvp9q,Gorguts,104884,37,"['death metal', 'grindcore']",Rock
7uQh7z7DSuo5DSDLenv1hz,NASRI,6565,38,[],Electronic
3uyCpY4jHPn1eL5hOTeS4G,Node,935,6,"['melodic death metal', 'death metal']",Rock
7DZIhqEca85kvuwPjlC7PX,Picture Me Broken,97482,48,"['post-hardcore', 'emo', 'screamo']",Rock
4AQWRGQWA1L4ZPbiIUFJSe,Jay Mic,44,0,[],Electronic
60eQXqA6FqA2ovv5uWyebU,TT,581,12,"['uk drill', 'drill']",Electronic
5ZrGK55yglfGEOvnB2japP,Terranova,28624,33,"['trip hop', 'downtempo']",Electronic
6ArVhrX5WE3fMuiR1D5kLV,Sam Jones,1990,29,"['hard bop', 'jazz']",Jazz
0xRqtLGIVSzXM9yg2wFMLC,Bobby Timmons,32874,42,"['hard bop', 'jazz', 'bebop', 'cool jazz']",Jazz
7KLg0R9RSUabK2CG2MTbBJ,Jimmy Cobb,5988,41,"['jazz', 'jazz ballads']",Jazz
2cskX7NGnrWMjA4PRSxVPL,Pearl Bailey,9098,32,[],Classical
2iT2Fmot4VzWgdOTgp3j9M,White Lung,38356,24,"['riot grrrl', 'indie punk', 'noise rock', 'punk']",Rock
1Y6bd4Omy7dhr9Bfpc9s3E,Burnt Friedman,11913,19,"['krautrock', 'dub techno', 'idm', 'avant-garde', 'dub']",Electronic
3ecsQBXTAjmQyO3Nqq0KZV,Cali P,28868,33,"['reggae', 'roots reggae', 'ragga', 'dancehall']",Folk
2X1SZFqImVgl59tWagfjcl,Marilyn Horne,14229,32,['opera'],Classical
7alpu3Ay4g4CQoXmF4ni2c,Eddie Ashworth,23,21,[],Folk
756t7CBmWLNYsshVtS6P44,Tone Stith,249154,48,['trap soul'],Hip-Hop
18HVMQsV3tINaTyzT5UIjH,CyHi,219546,51,[],Hip-Hop
02QYcz7JjwzKiKGHg53rZY,Sasha,17995,58,"['dancehall', 'reggae', 'ragga', 'soca', 'jungle']",Folk
4YjpqCSDD7zwMQgPYJMqb0,Unwound,119532,44,"['noise rock', 'post-hardcore', 'post-rock', 'math rock', 'slowcore']",Rock
4tM8qmqg5cEZPHNLNQwHeb,Megaherz,206017,39,"['industrial metal', 'industrial', 'industrial rock', 'medieval metal', 'ebm']",Rock
0iGHo9o0cCImrhjkhi9GZY,Antigama,7548,10,"['grindcore', 'mathcore']",Rock
0ZWOTVUPOwgcGiMQXUOLsb,Vanessa Hill,1106,20,['christian hip hop'],Hip-Hop
3I6KMDdmPiLE5UQ4XF8Kpl,INFEKT,85948,41,"['riddim', 'dubstep', 'deathstep', 'bass music', 'dub']",Electronic
21ashLoPC4cGAmqMsb7eeM,Shy Curves,57,0,"['shoegaze', 'dream pop', 'noise rock']",Rock
5uGILxxiSWMniB1B4FpmOS,Ronnie Self,8920,25,"['rockabilly', 'psychobilly', 'rock and roll']",Rock
0uR92C4y7XxNlxGN4qG3Hl,Cut.Rate.Box,900,6,"['ebm', 'industrial', 'synthpop']",Electronic
5VNkkC3qDvK5k5qtfEaEID,Swick,2170,15,"['moombahton', 'baltimore club']",Electronic
7ju3aiPKIaFGQn7v89Tf7x,Brock Peters,9,4,[],Classical
1U4dBzUWZNe1tzwcglZWDb,Olga James,35,4,[],Classical
0uAKop7gQEuWBTsqxbEGnO,LeVern Hutcherson,24,4,[],Classical
6OSOjC1W6jRkFKKS35TnkK,Funker Vogt,47863,32,"['ebm', 'industrial', 'darkwave', 'industrial metal', 'synthpop', 'industrial rock']",Electronic
5tt4msHeXL4Xex9Yon7oTa,Michael Happoldt,39,21,[],Folk
2r8r62VGJKGi463aH1HJUZ,Kirko Bangz,743878,51,[],Hip-Hop
1mpEw4E2cHyrO6PZVMWqlW,Cliff Hillis,1149,12,"['power pop', 'jangle pop']",Pop
2G0htB8PxlO2onxnIismur,Udo Jürgens,536542,57,"['schlager', 'schlagerparty', 'neue deutsche welle']",Pop
3dpswct31rsudWf8ZASWZe,Sho Baraka,54747,30,['christian hip hop'],Hip-Hop
37t8K0CbC1jRSqmDYNEpPX,Riga,1011,24,"['ragga', 'rap ivoire']",Folk
5lsC3H1vh9YSRQckyGv0Up,Ellen Allien,184924,35,"['acid techno', 'techno', 'minimal techno', 'electroclash', 'idm']",Electronic
7t7KCNFOwuMChaQg6L8I69,Jacob Latimore,211112,42,[],Hip-Hop
